Male,34,Bachelor's degree,Urban
Female,28,Junior college,Urban
Male,45,High school (including technical school),Rural
Female,52,Middle school,Rural
Male,39,Graduate degree or above,Urban
Female,61,Primary school,Rural
Male,23,Bachelor's degree,Urban
Female,19,High school (including technical school),Rural
Male,47,Junior college,Urban
Female,33,Middle school,Rural
Male,56,High school (including technical school),Urban
Female,44,Graduate degree or above,Urban
Male,29,Primary school,Rural
Female,31,Bachelor's degree,Urban
Male,38,Middle school,Rural
Female,26,Junior college,Urban
Male,42,High school (including technical school),Rural
Female,35,Graduate degree or above,Urban
Male,50,Middle school,Urban
Female,27,Bachelor's degree,Rural
Male,25,Bachelor's degree,Urban
Female,33,High school (including technical school),Rural
Male,42,Junior college,Urban
Female,19,Middle school,Rural
Male,55,Graduate degree or above,Urban
Female,29,Bachelor's degree,Urban
Male,38,High school (including technical school),Rural
Female,48,Junior college,Urban
Male,60,Below primary school,Rural
Female,22,Middle school,Urban
Male,31,Primary school,Rural
Female,44,Graduate degree or above,Urban
Male,50,Bachelor's degree,Urban
Female,35,High school (including technical school),Rural
Male,28,Middle school,Urban
Female,26,Junior college,Urban
Male,47,Primary school,Rural
Female,53,Graduate degree or above,Urban
Male,24,High school (including technical school),Urban
Female,41,Below primary school,Rural
Female,28,Bachelor's degree,Urban
Male,32,High school (including technical school),Rural
Male,45,Middle school,Rural
Female,37,Junior college,Urban
Male,52,Below primary school,Rural
Female,24,Graduate degree or above,Urban
Male,61,Primary school,Rural
Female,29,Middle school,Urban
Male,39,High school (including technical school),Urban
Female,56,Primary school,Rural
Male,25,Bachelor's degree,Urban
Female,44,High school (including technical school),Rural
Male,35,Junior college,Urban
Female,48,Below primary school,Rural
Male,30,Middle school,Urban
Female,53,Bachelor's degree,Urban
Male,27,Graduate degree or above,Urban
Female,41,Primary school,Rural
Male,50,High school (including technical school),Rural
Female,33,Junior college,Urban
Female,34,Bachelor's degree,Urban
Male,45,Graduate degree or above,Urban
Female,29,High school (including technical school),Rural
Male,52,Middle school,Rural
Female,19,High school (including technical school),Urban
Male,36,Junior college,Urban
Female,23,Bachelor's degree,Rural
Male,31,Primary school,Rural
Female,40,Middle school,Urban
Male,27,Bachelor's degree,Urban
Female,55,Below primary school,Rural
Male,44,High school (including technical school),Urban
Female,33,Middle school,Rural
Male,59,Graduate degree or above,Urban
Female,46,Junior college,Urban
Male,21,Bachelor's degree,Rural
Female,39,Primary school,Rural
Male,26,High school (including technical school),Urban
Female,62,Below primary school,Rural
Male,48,Middle school,Urban
Male,34,Bachelor's degree,Urban
Female,27,Junior college,Urban
Male,45,High school (including technical school),Rural
Female,52,Middle school,Rural
Male,23,Bachelor's degree,Urban
Female,31,Graduate degree or above,Urban
Male,60,Middle school,Rural
Female,38,High school (including technical school),Urban
Male,29,Junior college,Rural
Female,44,Bachelor's degree,Urban
Male,54,Primary school,Rural
Female,22,Junior college,Urban
Male,36,Graduate degree or above,Urban
Female,50,High school (including technical school),Rural
Male,42,Middle school,Urban
Female,28,Bachelor's degree,Urban
Male,33,Middle school,Rural
Female,47,Primary school,Rural
Male,26,High school (including technical school),Urban
Female,39,Bachelor's degree,Urban
Male,23,Bachelor's degree,Urban
Female,35,Middle school,Rural
Female,29,High school (including technical school),Urban
Male,42,Junior college,Urban
Male,56,Primary school,Rural
Female,48,High school (including technical school),Rural
Male,31,Graduate degree or above,Urban
Female,27,Bachelor's degree,Urban
Male,64,Middle school,Rural
Female,22,Junior college,Urban
Male,37,High school (including technical school),Urban
Female,53,Primary school,Rural
Male,46,Graduate degree or above,Urban
Female,30,Bachelor's degree,Urban
Male,19,Middle school,Rural
Female,60,Primary school,Rural
Male,33,High school (including technical school),Urban
Female,25,Junior college,Urban
Male,45,Bachelor's degree,Urban
Female,50,Middle school,Rural
Male,32,Bachelor's degree,Urban
Female,28,High school (including technical school),Urban
Male,45,Middle school,Rural
Female,37,Junior college,Urban
Male,51,Primary school,Rural
Female,22,Bachelor's degree,Urban
Male,56,Graduate degree or above,Urban
Female,31,High school (including technical school),Urban
Male,26,Junior college,Urban
Female,29,Middle school,Rural
Male,40,High school (including technical school),Rural
Female,47,Primary school,Rural
Male,60,Below primary school,Rural
Female,34,Bachelor's degree,Urban
Male,23,Bachelor's degree,Urban
Female,39,Graduate degree or above,Urban
Male,49,Middle school,Rural
Female,54,Below primary school,Rural
Male,30,Junior college,Urban
Female,27,High school (including technical school),Urban
Male,34,Bachelor's degree,Urban
Female,29,Graduate degree or above,Urban
Male,46,High school (including technical school),Rural
Female,53,Middle school,Rural
Male,27,Junior college,Urban
Female,41,Bachelor's degree,Urban
Male,38,Middle school,Urban
Female,63,Primary school,Rural
Male,21,Junior college,Urban
Female,50,High school (including technical school),Rural
Male,45,Graduate degree or above,Urban
Female,32,Bachelor's degree,Urban
Male,55,Primary school,Rural
Female,47,Middle school,Rural
Male,30,Bachelor's degree,Urban
Female,28,Junior college,Urban
Male,36,High school (including technical school),Rural
Female,70,Below primary school,Rural
Male,59,Middle school,Urban
Female,25,Bachelor's degree,Urban
Male,30,Bachelor's degree,Urban
Female,25,Middle school,Rural
Male,45,High school (including technical school),Urban
Female,52,Primary school,Rural
Male,37,Graduate degree or above,Urban
Female,40,High school (including technical school),Urban
Male,28,Junior college,Rural
Female,60,Below primary school,Rural
Male,22,Bachelor's degree,Urban
Female,19,Middle school,Urban
Male,55,High school (including technical school),Rural
Female,47,Bachelor's degree,Urban
Male,33,Primary school,Rural
Female,38,Graduate degree or above,Urban
Male,26,Middle school,Rural
Female,41,High school (including technical school),Rural
Male,31,Junior college,Urban
Female,29,Bachelor's degree,Urban
Male,50,Below primary school,Rural
Female,23,Bachelor's degree,Urban
Female,29,Bachelor's degree,Urban
Male,35,Junior college,Urban
Female,42,High school (including technical school),Rural
Male,23,Bachelor's degree,Urban
Female,58,Middle school,Rural
Male,31,Graduate degree or above,Urban
Female,47,Primary school,Rural
Male,39,Middle school,Rural
Female,26,Bachelor's degree,Urban
Male,52,High school (including technical school),Rural
Female,33,Junior college,Urban
Male,44,Middle school,Rural
Female,37,Graduate degree or above,Urban
Male,28,Bachelor's degree,Urban
