Male,28,Bachelor's degree,Urban
Female,34,High school (including technical school),Rural
Female,42,Graduate degree or above,Urban
Male,50,Middle school,Rural
Male,24,Junior college,Urban
Female,55,High school (including technical school),Rural
Male,31,Bachelor's degree,Urban
Female,47,Middle school,Rural
Male,38,Graduate degree or above,Urban
Female,29,Junior college,Urban
Male,65,Primary school,Rural
Female,22,Bachelor's degree,Urban
Male,36,High school (including technical school),Rural
Female,33,Graduate degree or above,Urban
Male,27,Junior college,Urban
Male,54,Middle school,Rural
Female,45,High school (including technical school),Urban
Female,18,Below primary school,Rural
Male,41,Bachelor's degree,Urban
Female,39,Graduate degree or above,Urban
Female,29,Bachelor's degree,Urban
Male,35,High school (including technical school),Rural
Male,40,Junior college,Urban
Female,33,Bachelor's degree,Urban
Female,23,Graduate degree or above,Urban
Male,46,Middle school,Rural
Female,52,Primary school,Rural
Male,38,Bachelor's degree,Urban
Female,44,High school (including technical school),Urban
Male,28,Graduate degree or above,Urban
Female,37,Junior college,Urban
Male,31,Bachelor's degree,Urban
Female,60,Below primary school,Rural
Male,55,Middle school,Rural
Female,26,High school (including technical school),Urban
Male,42,Graduate degree or above,Urban
Female,49,Primary school,Rural
Male,63,Below primary school,Rural
Female,30,Bachelor's degree,Urban
Male,25,Junior college,Urban
Male,32,Bachelor's degree,Urban
Female,45,High school (including technical school),Rural
Female,28,Graduate degree or above,Urban
Male,54,Junior college,Rural
Male,40,High school (including technical school),Urban
Female,36,Bachelor's degree,Urban
Male,47,Middle school,Rural
Female,30,Junior college,Urban
Female,52,Below primary school,Rural
Male,29,Bachelor's degree,Urban
Female,60,Primary school,Rural
Male,48,High school (including technical school),Urban
Female,33,Graduate degree or above,Urban
Male,39,Middle school,Rural
Female,62,Primary school,Rural
Male,31,Graduate degree or above,Urban
Female,41,Junior college,Urban
Male,55,Below primary school,Rural
Female,50,High school (including technical school),Urban
Male,27,Bachelor's degree,Urban
Male,30,Bachelor's degree,Urban
Female,25,Bachelor's degree,Urban
Male,44,High school (including technical school),Rural
Female,37,Junior college,Urban
Male,52,Middle school,Rural
Female,29,Graduate degree or above,Urban
Male,33,Junior college,Urban
Female,46,High school (including technical school),Rural
Male,22,Bachelor's degree,Urban
Female,31,Bachelor's degree,Rural
Male,40,Graduate degree or above,Urban
Female,55,Middle school,Rural
Male,27,High school (including technical school),Urban
Female,35,Junior college,Rural
Male,61,Below primary school,Rural
Female,42,Middle school,Urban
Male,38,Bachelor's degree,Urban
Female,47,High school (including technical school),Rural
Male,23,Junior college,Urban
Female,50,Primary school,Rural
Male,34,Bachelor's degree,Urban
Female,29,Graduate degree or above,Urban
Male,42,High school (including technical school),Rural
Female,38,Junior college,Urban
Male,50,Middle school,Rural
Female,27,Bachelor's degree,Urban
Male,23,Junior college,Urban
Female,31,High school (including technical school),Rural
Male,45,Middle school,Rural
Female,36,High school (including technical school),Urban
Male,60,Below primary school,Rural
Female,40,Bachelor's degree,Urban
Male,32,Graduate degree or above,Urban
Female,54,Junior college,Urban
Male,28,Junior college,Urban
Female,30,High school (including technical school),Rural
Male,37,Bachelor's degree,Urban
Female,48,Middle school,Rural
Male,26,High school (including technical school),Urban
Female,41,Bachelor's degree,Urban
Male,34,Bachelor's degree,Urban
Female,29,High school (including technical school),Rural
Male,45,Junior college,Urban
Female,52,Middle school,Rural
Male,23,Graduate degree or above,Urban
Female,37,Bachelor's degree,Urban
Male,60,High school (including technical school),Rural
Female,44,Junior college,Urban
Male,18,Middle school,Rural
Female,33,Graduate degree or above,Urban
Male,49,Bachelor's degree,Rural
Female,55,Primary school,Rural
Male,27,High school (including technical school),Urban
Female,31,Junior college,Urban
Male,41,Middle school,Rural
Female,38,Bachelor's degree,Urban
Male,65,Primary school,Rural
Female,22,Graduate degree or above,Urban
Male,30,Junior college,Urban
Female,26,High school (including technical school),Rural
Male,34,Bachelor's degree,Urban
Female,28,Graduate degree or above,Urban
Male,45,High school (including technical school),Rural
Female,52,Middle school,Rural
Male,39,Junior college,Urban
Female,25,Bachelor's degree,Urban
Male,61,Primary school,Rural
Female,48,High school (including technical school),Rural
Male,53,Middle school,Rural
Female,31,Graduate degree or above,Urban
Male,27,Bachelor's degree,Urban
Female,36,Junior college,Urban
Male,46,Primary school,Rural
Female,62,Below primary school,Rural
Male,41,High school (including technical school),Rural
Female,29,Bachelor's degree,Urban
Male,33,Graduate degree or above,Urban
Female,54,Middle school,Rural
Male,30,Junior college,Urban
Female,47,High school (including technical school),Rural
Male,34,Bachelor's degree,Urban
Female,28,Graduate degree or above,Urban
Male,45,High school (including technical school),Rural
Female,32,Junior college,Urban
Male,39,Middle school,Rural
Female,21,Bachelor's degree,Urban
Male,58,Primary school,Rural
Female,27,Graduate degree or above,Urban
Male,52,Junior college,Urban
Female,47,High school (including technical school),Rural
Male,63,Below primary school,Rural
Female,36,Bachelor's degree,Urban
Male,29,Graduate degree or above,Urban
Female,55,Middle school,Rural
Male,44,High school (including technical school),Urban
Female,31,Junior college,Rural
Male,50,Bachelor's degree,Urban
Female,38,Primary school,Rural
Male,26,Graduate degree or above,Urban
Female,60,Below primary school,Rural
Male,28,Bachelor's degree,Urban
Female,34,Graduate degree or above,Urban
Male,45,High school (including technical school),Rural
Female,52,Middle school,Rural
Male,22,Junior college,Urban
Female,40,Bachelor's degree,Urban
Male,37,High school (including technical school),Rural
Female,29,Graduate degree or above,Urban
Male,31,Bachelor's degree,Urban
Female,19,High school (including technical school),Rural
Male,58,Middle school,Rural
Female,26,Junior college,Urban
Male,46,Primary school,Rural
Female,50,High school (including technical school),Urban
Male,33,Bachelor's degree,Urban
Female,36,Graduate degree or above,Urban
Male,62,Middle school,Rural
Female,27,Junior college,Urban
Male,42,High school (including technical school),Rural
Female,21,Bachelor's degree,Urban
Male,34,Bachelor's degree,Urban
Female,28,Graduate degree or above,Urban
Male,45,High school (including technical school),Rural
Female,51,Primary school,Rural
Male,62,Below primary school,Rural
Female,30,Junior college,Urban
Male,39,Bachelor's degree,Urban
Female,22,High school (including technical school),Rural
Male,53,Middle school,Rural
Female,41,Bachelor's degree,Urban
Male,27,Graduate degree or above,Urban
Female,36,Junior college,Urban
Male,48,Primary school,Rural
Female,55,Below primary school,Rural
Male,33,High school (including technical school),Urban
Female,26,Bachelor's degree,Urban
Male,29,Graduate degree or above,Urban
Female,44,Middle school,Rural
Male,59,Primary school,Rural
Female,24,Junior college,Urban
