男,35,本科,城市
女,28,大专,城市
男,45,高中（含中专）,农村
女,60,初中,农村
男,22,本科,城市
女,30,研究生及以上,城市
男,50,高中（含中专）,农村
女,40,大专,城市
男,20,本科,城市
女,33,初中,农村
男,42,高中（含中专）,农村
女,25,本科,城市
男,55,小学,农村
女,29,大专,城市
男,38,本科,城市
女,48,高中（含中专）,农村
男,31,研究生及以上,城市
女,58,初中,农村
男,26,本科,城市
女,36,大专,城市
男,35,大专,城市
女,22,本科,城市
男,48,高中（含中专）,农村
女,31,初中,农村
男,29,研究生及以上,城市
女,42,高中（含中专）,城市
男,55,初中,农村
女,26,本科,城市
男,38,大专,城市
女,19,高中（含中专）,城市
男,41,初中,农村
女,33,大专,城市
男,24,本科,城市
女,52,小学,农村
男,28,研究生及以上,城市
女,45,高中（含中专）,城市
男,36,初中,农村
女,21,本科,城市
男,49,大专,城市
女,30,高中（含中专）,农村
男,22,本科,城市
女,35,大专,城市
男,45,高中（含中专）,农村
女,28,研究生及以上,城市
男,56,初中,农村
女,19,本科,城市
男,33,大专,城市
女,42,高中（含中专）,农村
男,65,小学,农村
女,29,研究生及以上,城市
男,24,本科,城市
女,37,大专,城市
男,48,高中（含中专）,农村
女,30,初中,农村
男,58,小学,农村
女,21,本科,城市
男,34,大专,城市
女,43,高中（含中专）,农村
男,66,小学,农村
女,31,研究生及以上,城市
男,35,大专,城市
女,22,本科,城市
男,48,高中（含中专）,农村
女,61,初中,农村
男,29,研究生及以上,城市
女,33,高中（含中专）,城市
男,42,本科,城市
女,19,大专,城市
男,55,初中,农村
女,37,小学,农村
男,25,本科,城市
女,45,高中（含中专）,城市
男,63,小学以下,农村
女,31,大专,城市
男,21,本科,城市
女,58,初中,农村
男,39,研究生及以上,城市
女,49,高中（含中专）,城市
男,52,本科,城市
女,28,大专,城市
男,35,本科,城市
女,22,大专,城市
男,45,高中（含中专）,农村
女,31,初中,农村
男,29,研究生及以上,城市
女,18,高中（含中专）,城市
男,55,小学,农村
女,62,小学以下,农村
男,30,本科,城市
女,25,大专,城市
男,40,初中,农村
女,28,本科,城市
男,38,高中（含中专）,城市
女,24,大专,城市
男,50,小学,农村
女,33,初中,农村
男,32,研究生及以上,城市
女,20,高中（含中专）,城市
男,52,小学以下,农村
女,26,本科,城市
男,35,大专,城市
女,22,本科,城市
男,48,初中,农村
女,31,高中（含中专）,城市
男,55,小学,农村
女,63,初中,农村
男,29,本科,城市
女,41,大专,城市
男,20,高中（含中专）,城市
女,38,小学以下,农村
男,24,研究生及以上,城市
女,52,初中,农村
男,45,高中（含中专）,城市
女,28,本科,城市
男,33,大专,城市
女,19,高中（含中专）,城市
男,60,小学,农村
女,58,初中,农村
男,26,本科,城市
女,30,大专,城市
男,35,大专,城市
女,22,本科,城市
男,45,初中,农村
女,56,高中（含中专）,农村
男,28,研究生及以上,城市
女,31,本科,城市
男,19,高中（含中专）,城市
女,24,大专,城市
男,60,初中,农村
女,30,本科,城市
男,29,大专,城市
女,42,高中（含中专）,农村
男,50,初中,农村
女,21,本科,城市
男,33,大专,城市
女,26,高中（含中专）,城市
男,40,初中,农村
女,23,本科,城市
男,38,大专,城市
女,48,高中（含中专）,农村
男,35,本科,城市
女,22,大专,城市
男,48,高中（含中专）,农村
女,63,初中,农村
男,29,研究生及以上,城市
女,31,本科,城市
男,55,高中（含中专）,农村
女,44,大专,城市
男,19,初中,农村
女,26,本科,城市
男,41,高中（含中专）,农村
女,33,大专,城市
男,23,本科,城市
女,58,初中,农村
男,37,高中（含中专）,农村
女,28,本科,城市
男,46,大专,城市
女,39,高中（含中专）,农村
男,21,本科,城市
女,52,初中,农村
男,25,本科,城市
女,31,大专,城市
男,42,初中,农村
女,19,高中（含中专）,城市
男,56,小学,农村
女,28,研究生及以上,城市
男,34,本科,城市
女,47,初中,农村
男,22,大专,城市
女,39,高中（含中专）,农村
男,51,小学,农村
女,26,本科,城市
男,37,研究生及以上,城市
女,44,大专,农村
男,29,高中（含中专）,城市
女,53,初中,农村
男,21,本科,城市
女,36,小学,农村
男,41,大专,城市
女,50,高中（含中专）,农村
男,35,本科,城市
女,22,大专,城市
男,48,初中,农村
女,56,小学,农村
男,29,研究生及以上,城市
女,31,本科,城市
男,19,高中（含中专）,城市
女,45,初中,农村
男,33,大专,城市
女,25,本科,城市
男,50,小学,农村
女,37,高中（含中专）,城市
男,62,小学以下,农村
女,28,本科,城市
男,42,大专,城市
女,53,初中,农村
男,26,高中（含中专）,城市
女,40,本科,城市
男,38,大专,城市
女,24,本科,城市
