男,35,本科,城市
女,48,大专,农村
女,22,研究生及以上,城市
男,56,高中（含中专）,农村
女,30,本科,城市
男,25,大专,城市
女,40,本科,城市
男,33,高中（含中专）,农村
女,50,初中,农村
男,28,本科,城市
女,37,研究生及以上,城市
男,42,高中（含中专）,农村
女,29,大专,城市
男,55,本科,城市
女,31,高中（含中专）,农村
男,45,本科,城市
女,26,大专,城市
男,52,研究生及以上,城市
女,39,初中,农村
男,24,本科,城市
男,35,本科,城市
女,47,大专,城市
男,23,高中（含中专）,农村
女,56,本科,城市
男,19,高中（含中专）,农村
女,29,研究生及以上,城市
男,42,本科,城市
女,31,大专,城市
男,28,本科,城市
女,51,本科,城市
男,33,大专,城市
女,24,高中（含中专）,农村
男,59,本科,城市
女,45,大专,城市
男,21,高中（含中专）,农村
女,37,本科,城市
男,30,大专,城市
女,26,本科,城市
男,49,本科,城市
女,53,本科,城市
男,35,本科,城市
女,48,大专,城市
男,22,本科,城市
女,56,高中（含中专）,农村
男,29,研究生及以上,城市
女,33,本科,城市
男,41,大专,城市
女,60,初中,农村
男,25,本科,城市
女,38,大专,城市
男,27,本科,城市
女,45,高中（含中专）,城市
男,30,研究生及以上,城市
女,50,高中（含中专）,农村
男,36,本科,城市
女,24,本科,城市
男,40,大专,城市
女,55,初中,农村
男,28,本科,城市
女,32,大专,城市
男,35,本科,城市
女,22,大专,城市
男,45,研究生及以上,城市
女,55,高中（含中专）,农村
男,29,本科,城市
女,60,初中,农村
男,24,本科,城市
女,31,大专,城市
男,38,研究生及以上,城市
女,27,本科,城市
男,42,高中（含中专）,农村
女,50,初中,农村
男,25,本科,城市
女,33,大专,城市
男,37,研究生及以上,城市
女,28,本科,城市
男,41,高中（含中专）,农村
女,57,初中,农村
男,30,本科,城市
女,26,大专,城市
男,35,本科,城市
女,47,大专,城市
男,22,本科,城市
女,68,高中（含中专）,农村
男,53,研究生及以上,城市
女,29,本科,城市
男,41,大专,城市
女,33,本科,城市
男,26,高中（含中专）,城市
女,55,大专,城市
男,38,本科,城市
女,44,研究生及以上,城市
男,21,本科,城市
女,59,高中（含中专）,农村
男,31,本科,城市
女,49,大专,城市
男,27,本科,城市
女,36,大专,城市
男,51,本科,城市
女,42,研究生及以上,城市
男,35,本科,城市
女,42,大专,城市
男,21,本科,城市
女,58,高中（含中专）,农村
男,29,研究生及以上,城市
女,65,初中,农村
男,19,高中（含中专）,城市
女,33,本科,城市
男,47,大专,城市
女,28,本科,城市
男,50,研究生及以上,城市
女,39,本科,城市
男,41,大专,农村
女,26,本科,城市
男,55,高中（含中专）,农村
女,30,研究生及以上,城市
男,45,本科,城市
女,36,大专,城市
男,24,本科,城市
女,52,高中（含中专）,农村
男,35,本科,城市
女,22,大专,城市
男,45,研究生及以上,城市
女,56,高中（含中专）,农村
男,29,本科,城市
女,19,高中（含中专）,城市
男,41,大专,城市
女,33,本科,城市
男,50,研究生及以上,城市
女,27,本科,城市
男,38,大专,城市
女,25,本科,城市
男,47,研究生及以上,城市
女,23,高中（含中专）,城市
男,30,本科,城市
女,21,高中（含中专）,城市
男,55,高中（含中专）,农村
女,31,本科,城市
男,26,大专,城市
女,40,本科,城市
男,35,本科,城市
女,47,大专,城市
男,22,本科,城市
女,56,高中（含中专）,农村
男,68,初中,农村
女,29,研究生及以上,城市
男,41,本科,城市
女,33,高中（含中专）,城市
男,25,大专,城市
女,51,初中,农村
男,39,本科,城市
女,43,高中（含中专）,城市
男,27,研究生及以上,城市
女,55,初中,农村
男,30,大专,城市
女,45,本科,城市
男,37,高中（含中专）,城市
女,24,大专,城市
男,60,初中,农村
女,32,本科,城市
男,35,本科,城市
女,22,大专,城市
女,48,高中（含中专）,农村
男,19,初中,农村
女,55,本科,城市
男,27,研究生及以上,城市
女,33,高中（含中专）,城市
男,41,本科,农村
女,29,大专,城市
男,50,初中,农村
女,36,本科,城市
男,24,高中（含中专）,城市
女,44,大专,农村
男,30,本科,城市
女,52,研究生及以上,城市
男,26,高中（含中专）,农村
女,38,大专,城市
男,46,本科,农村
女,23,初中,城市
男,57,高中（含中专）,农村
男,35,本科,城市
女,22,大专,城市
男,48,研究生及以上,城市
女,60,高中（含中专）,农村
男,29,本科,城市
女,52,初中,农村
男,31,大专,城市
女,25,本科,城市
男,43,高中（含中专）,城市
女,28,研究生及以上,城市
男,37,本科,城市
女,55,初中,农村
男,24,大专,城市
女,33,本科,城市
男,40,高中（含中专）,城市
女,26,本科,城市
男,30,研究生及以上,城市
女,45,高中（含中专）,城市
男,50,初中,农村
女,38,本科,城市
