男,25,本科,城市
女,30,研究生及以上,城市
男,45,高中（含中专）,农村
女,22,大专,城市
男,60,初中,农村
女,35,本科,城市
男,50,小学,农村
女,40,高中（含中专）,城市
男,28,大专,城市
女,24,本科,城市
男,55,初中,农村
女,27,研究生及以上,城市
男,32,高中（含中专）,城市
女,42,大专,农村
男,38,本科,城市
女,58,小学,农村
男,29,初中,城市
女,33,高中（含中专）,城市
男,48,大专,农村
女,26,本科,城市
男,25,本科,城市
女,34,大专,城市
男,45,高中（含中专）,农村
女,67,小学,农村
男,22,研究生及以上,城市
女,31,本科,城市
男,56,初中,农村
女,44,大专,城市
男,70,小学以下,农村
女,29,高中（含中专）,城市
男,38,本科,城市
女,52,初中,农村
男,26,研究生及以上,城市
女,40,大专,城市
男,63,小学,农村
女,33,高中（含中专）,城市
男,50,本科,城市
女,24,初中,农村
男,47,大专,城市
女,60,小学以下,农村
男,25,本科,城市
女,30,研究生及以上,城市
男,45,高中（含中专）,农村
女,22,大专,城市
男,60,初中,农村
女,35,本科,城市
男,50,小学,农村
女,40,高中（含中专）,城市
男,28,大专,城市
女,24,本科,城市
男,55,初中,农村
女,65,小学以下,农村
男,32,研究生及以上,城市
女,42,本科,城市
男,37,高中（含中专）,农村
女,29,大专,城市
男,48,初中,农村
女,52,本科,城市
男,33,大专,城市
女,27,高中（含中专）,农村
男,25,本科,城市
女,30,研究生及以上,城市
男,45,高中（含中专）,农村
女,22,大专,城市
男,60,初中,农村
女,35,本科,城市
男,50,小学,农村
女,28,研究生及以上,城市
男,40,大专,城市
女,55,高中（含中专）,农村
男,20,本科,城市
女,65,小学以下,农村
男,32,大专,城市
女,47,初中,农村
男,27,本科,城市
女,52,高中（含中专）,农村
男,37,研究生及以上,城市
女,42,大专,城市
男,57,小学,农村
女,29,本科,城市
男,25,本科,城市
女,30,研究生及以上,城市
男,45,高中（含中专）,农村
女,22,大专,城市
男,60,初中,农村
女,35,本科,城市
男,50,小学,农村
女,28,研究生及以上,城市
男,40,高中（含中专）,城市
女,18,高中（含中专）,农村
男,32,大专,城市
女,47,初中,农村
男,27,本科,城市
女,55,小学以下,农村
男,38,研究生及以上,城市
女,24,大专,城市
男,42,高中（含中专）,农村
女,33,本科,城市
男,58,初中,农村
女,29,研究生及以上,城市
男,22,本科,城市
女,35,大专,城市
男,47,高中（含中专）,农村
女,63,初中,农村
男,19,本科,城市
女,28,研究生及以上,城市
男,44,小学,农村
女,31,高中（含中专）,城市
男,50,大专,农村
女,24,本科,城市
男,38,初中,农村
女,41,小学以下,农村
男,27,研究生及以上,城市
女,55,高中（含中专）,农村
男,33,大专,城市
女,49,本科,城市
男,60,初中,农村
女,21,大专,城市
男,36,小学,农村
女,52,本科,城市
男,25,本科,城市
女,30,研究生及以上,城市
男,45,高中（含中专）,农村
女,22,大专,城市
男,60,初中,农村
女,35,本科,城市
男,50,小学,农村
女,40,高中（含中专）,城市
男,28,大专,城市
女,20,本科,城市
男,32,初中,农村
女,47,小学以下,农村
男,55,大专,城市
女,27,本科,城市
男,38,高中（含中专）,农村
女,42,研究生及以上,城市
男,65,小学,农村
女,33,大专,城市
男,29,本科,城市
女,58,初中,农村
男,25,本科,城市
女,30,研究生及以上,城市
男,45,高中（含中专）,农村
女,22,大专,城市
男,60,初中,农村
女,35,本科,城市
男,50,小学,农村
女,40,高中（含中专）,城市
男,28,大专,城市
女,55,初中,农村
男,32,本科,城市
女,47,小学以下,农村
男,38,研究生及以上,城市
女,26,高中（含中专）,城市
男,52,大专,农村
女,29,本科,城市
男,42,初中,农村
女,33,大专,城市
男,58,小学,农村
女,24,本科,城市
男,25,本科,城市
女,34,大专,城市
男,45,高中（含中专）,农村
女,67,小学,农村
男,22,研究生及以上,城市
女,31,本科,城市
男,50,初中,农村
女,40,高中（含中专）,城市
男,60,小学以下,农村
女,28,大专,城市
男,35,本科,城市
女,47,初中,农村
男,55,高中（含中专）,农村
女,24,研究生及以上,城市
男,30,大专,城市
女,59,小学,农村
男,42,本科,城市
女,26,初中,农村
男,65,高中（含中专）,农村
女,33,大专,城市
男,25,本科,城市
女,30,研究生及以上,城市
男,45,高中（含中专）,农村
女,22,大专,城市
男,60,初中,农村
女,35,本科,城市
男,50,小学,农村
女,40,高中（含中专）,城市
男,28,大专,城市
女,55,初中,农村
男,32,本科,城市
女,47,小学以下,农村
男,24,研究生及以上,城市
女,38,大专,城市
男,42,高中（含中专）,农村
女,58,初中,农村
男,33,本科,城市
女,29,大专,城市
男,65,小学,农村
女,44,高中（含中专）,城市
