男,32,本科,城市
女,56,高中（含中专）,农村
男,29,研究生及以上,城市
女,21,大专,城市
男,48,初中,农村
女,37,本科,城市
男,25,本科,城市
女,50,高中（含中专）,农村
男,42,大专,城市
女,34,本科,城市
男,28,本科,城市
女,46,初中,农村
男,23,本科,城市
女,31,大专,城市
男,36,本科,城市
女,49,高中（含中专）,城市
男,52,初中,农村
女,26,本科,城市
男,33,本科,城市
女,55,小学,农村
男,28,本科,城市
女,35,高中（含中专）,农村
男,42,初中,农村
女,24,大专,城市
男,31,研究生及以上,城市
女,29,本科,城市
男,50,小学,农村
女,38,高中（含中专）,城市
男,60,初中,农村
女,22,大专,城市
男,33,本科,城市
女,45,初中,农村
男,40,高中（含中专）,城市
女,27,本科,城市
男,36,研究生及以上,城市
女,55,小学以下,农村
男,29,大专,城市
女,32,本科,城市
男,47,初中,农村
女,30,高中（含中专）,城市
男,45,本科,城市
女,32,大专,城市
男,60,高中（含中专）,农村
女,28,研究生及以上,城市
男,37,初中,农村
女,22,本科,城市
男,55,小学,农村
女,40,高中（含中专）,城市
男,30,大专,城市
女,50,初中,农村
男,25,本科,城市
女,58,小学以下,农村
男,38,研究生及以上,城市
女,29,大专,城市
男,42,高中（含中专）,农村
女,35,本科,城市
男,23,大专,城市
女,63,初中,农村
男,52,高中（含中专）,城市
女,31,研究生及以上,城市
男,28,本科,城市
女,35,高中（含中专）,农村
男,42,初中,农村
女,21,大专,城市
男,50,小学,农村
女,30,研究生及以上,城市
男,26,本科,城市
女,29,大专,城市
男,45,高中（含中专）,城市
女,40,本科,城市
男,33,研究生及以上,城市
女,19,高中（含中专）,农村
男,27,本科,城市
女,32,大专,城市
男,55,初中,农村
女,60,小学以下,农村
男,38,本科,城市
女,24,大专,城市
男,49,高中（含中专）,农村
女,36,本科,城市
男,32,本科,城市
女,58,初中,农村
男,24,大专,城市
女,39,高中（含中专）,城市
男,61,小学,农村
女,45,本科,城市
男,29,研究生及以上,城市
女,31,高中（含中专）,农村
男,42,本科,城市
女,27,大专,城市
男,50,初中,农村
女,22,本科,城市
男,35,高中（含中专）,农村
女,53,初中,城市
男,28,研究生及以上,城市
女,40,大专,农村
男,65,小学以下,农村
女,33,本科,城市
男,25,大专,城市
女,48,高中（含中专）,城市
男,28,本科,城市
女,35,高中（含中专）,农村
男,42,初中,农村
女,23,大专,城市
男,50,小学,农村
女,30,研究生及以上,城市
男,21,本科,城市
女,39,高中（含中专）,城市
男,55,初中,农村
女,26,大专,城市
男,29,本科,城市
女,41,高中（含中专）,农村
男,60,小学以下,农村
女,33,研究生及以上,城市
男,22,大专,城市
女,36,本科,城市
男,47,初中,农村
女,24,大专,城市
男,52,高中（含中专）,农村
女,28,本科,城市
男,32,本科,城市
女,58,初中,农村
男,41,高中（含中专）,城市
女,29,大专,城市
男,16,初中,农村
女,35,本科,城市
男,60,小学,农村
女,22,本科,城市
男,37,研究生及以上,城市
女,45,高中（含中专）,城市
男,24,本科,城市
女,52,初中,农村
男,33,大专,城市
女,28,本科,城市
男,50,高中（含中专）,农村
女,31,本科,城市
男,20,高中（含中专）,城市
女,65,小学,农村
男,36,本科,城市
女,40,大专,城市
男,32,本科,城市
女,45,高中（含中专）,农村
男,28,研究生及以上,城市
女,56,初中,农村
男,39,大专,城市
女,22,本科,城市
男,41,高中（含中专）,城市
女,29,大专,农村
男,35,本科,城市
女,60,小学,农村
男,27,本科,城市
女,33,研究生及以上,城市
男,19,高中（含中专）,城市
女,52,初中,农村
男,37,大专,农村
女,24,本科,城市
男,48,初中,农村
女,31,大专,城市
男,50,高中（含中专）,农村
女,26,研究生及以上,城市
男,32,本科,城市
女,45,高中（含中专）,农村
男,28,大专,城市
女,50,初中,农村
男,35,研究生及以上,城市
女,26,本科,城市
男,60,小学,农村
女,22,本科,城市
男,31,高中（含中专）,城市
女,40,大专,城市
男,19,高中（含中专）,农村
女,37,本科,城市
男,55,初中,农村
女,42,大专,城市
男,24,本科,城市
女,58,小学以下,农村
男,33,研究生及以上,城市
女,29,本科,城市
男,48,高中（含中专）,农村
女,30,大专,城市
男,32,本科,城市
女,56,高中（含中专）,农村
男,28,大专,城市
女,40,初中,农村
男,45,本科,城市
女,31,研究生及以上,城市
男,19,高中（含中专）,城市
女,60,小学,农村
男,27,本科,城市
女,52,初中,农村
男,35,研究生及以上,城市
女,23,大专,城市
男,48,本科,农村
女,39,高中（含中专）,城市
男,22,高中（含中专）,城市
女,58,小学,农村
男,33,研究生及以上,城市
女,25,本科,城市
男,44,大专,城市
女,50,初中,农村
