Male,35,Bachelor's degree,Urban
Female,29,High school (including technical school),Rural
Male,42,Middle school,Rural
Female,26,Junior college,Urban
Male,31,High school (including technical school),Urban
Female,45,Middle school,Urban
Male,54,Primary school,Rural
Female,61,Below primary school,Rural
Male,37,Graduate degree or above,Urban
Female,33,Bachelor's degree,Urban
Male,28,High school (including technical school),Rural
Female,39,Middle school,Rural
Male,48,Primary school,Urban
Female,50,Junior college,Urban
Male,62,Below primary school,Rural
Female,55,Graduate degree or above,Rural
Male,23,Bachelor's degree,Urban
Female,44,High school (including technical school),Urban
Male,30,Middle school,Urban
Female,27,Junior college,Rural
Male,25,Bachelor's degree,Urban
Female,34,Graduate degree or above,Urban
Male,42,High school (including technical school),Rural
Female,19,Middle school,Urban
Male,29,Junior college,Rural
Female,36,Bachelor's degree,Urban
Male,55,Primary school,Rural
Female,47,High school (including technical school),Urban
Male,62,Below primary school,Rural
Female,28,High school (including technical school),Urban
Male,33,Junior college,Urban
Female,22,Graduate degree or above,Urban
Male,48,Middle school,Rural
Female,40,Bachelor's degree,Rural
Male,31,Bachelor's degree,Urban
Female,51,Primary school,Rural
Male,27,High school (including technical school),Urban
Female,37,Junior college,Urban
Male,60,Below primary school,Rural
Female,45,Graduate degree or above,Urban
Male,34,Bachelor's degree,Urban
Female,29,High school (including technical school),Rural
Male,45,Middle school,Rural
Female,52,High school (including technical school),Urban
Male,23,Junior college,Urban
Female,31,Graduate degree or above,Urban
Male,38,Primary school,Rural
Female,47,Middle school,Rural
Male,21,Bachelor's degree,Urban
Female,26,Junior college,Urban
Male,50,High school (including technical school),Rural
Female,33,Below primary school,Rural
Male,56,Graduate degree or above,Urban
Female,40,Middle school,Rural
Male,28,Bachelor's degree,Urban
Female,36,High school (including technical school),Rural
Male,42,Junior college,Urban
Female,24,Bachelor's degree,Urban
Male,39,Middle school,Rural
Female,30,Graduate degree or above,Urban
Male,28,Bachelor's degree,Urban
Female,34,Graduate degree or above,Urban
Male,22,High school (including technical school),Rural
Female,41,Middle school,Rural
Male,30,Junior college,Urban
Female,25,Bachelor's degree,Urban
Male,50,Middle school,Rural
Female,27,Junior college,Urban
Male,19,High school (including technical school),Rural
Female,36,Graduate degree or above,Urban
Male,45,Primary school,Rural
Female,31,Bachelor's degree,Urban
Male,52,Middle school,Rural
Female,39,High school (including technical school),Urban
Male,48,Primary school,Rural
Female,23,Junior college,Urban
Male,25,Bachelor's degree,Urban
Female,29,Graduate degree or above,Urban
Male,34,High school (including technical school),Rural
Female,21,Middle school,Rural
Male,34,Bachelor's degree,Urban
Female,28,High school (including technical school),Urban
Male,45,Middle school,Rural
Female,52,Primary school,Rural
Male,22,Junior college,Urban
Female,31,Bachelor's degree,Urban
Male,39,High school (including technical school),Rural
Female,47,Graduate degree or above,Urban
Male,25,Middle school,Rural
Female,29,Junior college,Urban
Male,60,Primary school,Rural
Female,54,Below primary school,Rural
Male,33,Bachelor's degree,Urban
Female,26,High school (including technical school),Urban
Male,42,Middle school,Rural
Female,51,Primary school,Rural
Male,23,Junior college,Urban
Female,30,Bachelor's degree,Urban
Male,48,High school (including technical school),Rural
Female,46,Graduate degree or above,Urban
Male,28,Bachelor's degree,Urban
Female,35,High school (including technical school),Rural
Male,42,Graduate degree or above,Urban
Female,29,Junior college,Urban
Male,54,Middle school,Rural
Female,47,Primary school,Rural
Male,33,High school (including technical school),Urban
Female,22,Bachelor's degree,Urban
Male,65,Below primary school,Rural
Female,39,Graduate degree or above,Urban
Male,46,Junior college,Urban
Female,51,Middle school,Rural
Male,30,Bachelor's degree,Urban
Female,24,High school (including technical school),Rural
Male,37,Primary school,Rural
Female,58,Middle school,Urban
Male,44,Graduate degree or above,Urban
Female,60,Below primary school,Rural
Male,27,Bachelor's degree,Urban
Female,32,Junior college,Urban
Male,34,Bachelor's degree,Urban
Female,27,Junior college,Rural
Male,45,High school (including technical school),Urban
Female,38,Middle school,Rural
Male,52,Graduate degree or above,Urban
Female,30,Bachelor's degree,Urban
Male,23,High school (including technical school),Rural
Female,41,Primary school,Rural
Male,29,Junior college,Urban
Female,54,Middle school,Rural
Male,62,Below primary school,Rural
Female,47,Graduate degree or above,Urban
Male,36,High school (including technical school),Urban
Female,19,Bachelor's degree,Urban
Male,40,Middle school,Rural
Female,33,High school (including technical school),Urban
Male,28,Junior college,Urban
Female,50,Primary school,Rural
Male,31,Graduate degree or above,Urban
Female,60,Below primary school,Rural
Male,34,Bachelor's degree,Urban
Female,28,Junior college,Urban
Male,45,High school (including technical school),Rural
Female,52,Middle school,Rural
Male,22,Graduate degree or above,Urban
Female,37,Bachelor's degree,Urban
Male,29,Junior college,Rural
Female,31,High school (including technical school),Urban
Male,41,Middle school,Rural
Female,60,Primary school,Rural
Male,33,Bachelor's degree,Urban
Female,26,Graduate degree or above,Urban
Male,49,High school (including technical school),Rural
Female,55,Middle school,Urban
Male,38,Junior college,Urban
Female,43,Middle school,Rural
Male,47,Primary school,Rural
Female,30,Bachelor's degree,Urban
Male,36,High school (including technical school),Urban
Female,24,Graduate degree or above,Urban
Male,34,Bachelor's degree,Urban
Female,29,High school (including technical school),Rural
Female,41,Graduate degree or above,Urban
Male,23,Junior college,Urban
Male,56,Middle school,Rural
Female,33,Bachelor's degree,Urban
Male,19,Middle school,Rural
Female,47,Primary school,Rural
Male,38,High school (including technical school),Urban
Female,31,Junior college,Urban
Male,25,Bachelor's degree,Urban
Female,52,Below primary school,Rural
Male,67,Primary school,Rural
Female,45,Middle school,Rural
Male,28,Graduate degree or above,Urban
Female,22,High school (including technical school),Urban
Male,62,Middle school,Rural
Female,39,Bachelor's degree,Urban
Male,49,High school (including technical school),Urban
Female,26,Junior college,Urban
Male,25,Bachelor's degree,Urban
Female,45,High school (including technical school),Rural
Male,30,Graduate degree or above,Urban
Female,52,Middle school,Rural
Male,37,Junior college,Urban
Female,28,Bachelor's degree,Urban
Male,22,High school (including technical school),Rural
Female,60,Primary school,Rural
Male,33,High school (including technical school),Urban
Female,19,Middle school,Rural
Male,40,Bachelor's degree,Urban
Female,65,Below primary school,Rural
Male,55,Middle school,Rural
Female,32,Graduate degree or above,Urban
Male,47,High school (including technical school),Rural
Female,23,Bachelor's degree,Urban
Male,29,Junior college,Urban
Female,38,Middle school,Rural
Male,50,Primary school,Rural
Female,27,Graduate degree or above,Urban
