male,30,White,Bachelor's degree,"$50,000 to $74,999",urban
female,45,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,32,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,50,White,Associate's degree,"$75,000 to $99,999",urban
male,28,Asian,Bachelor's degree,"$50,000 to $74,999",urban
female,60,White,Graduate or professional degree,"$150,000 to $199,999",rural
male,22,Black or African American,"Some college, no degree","$15,000 to $24,999",urban
female,40,Hispanic or Latino,High school graduate,"$25,000 to $34,999",rural
male,35,White,"Some college, no degree","$35,000 to $49,999",rural
female,55,White,Bachelor's degree,"$100,000 to $149,999",urban
male,48,Hispanic or Latino,High school graduate,"$35,000 to $49,999",rural
female,33,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,27,White,"Some college, no degree","$25,000 to $34,999",urban
female,29,Black or African American,"Some college, no degree","$15,000 to $24,999",urban
male,42,White,High school graduate,"$50,000 to $74,999",rural
female,47,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",urban
male,31,White,Bachelor's degree,"$50,000 to $74,999",urban
female,38,Black or African American,"Some college, no degree","$25,000 to $34,999",rural
male,37,Asian,High school graduate,"$35,000 to $49,999",urban
female,41,White,Bachelor's degree,"$75,000 to $99,999",rural
male,30,White,"Some college, no degree","$35,000 to $49,999",urban
female,45,Black or African American,Bachelor's degree,"$75,000 to $99,999",rural
male,55,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
female,40,Asian,"Some college, no degree","$50,000 to $74,999",urban
male,20,Two or more races,Associate's degree,"$15,000 to $24,999",rural
female,65,White,Bachelor's degree,"$100,000 to $149,999",urban
male,35,Black or African American,High school graduate,"$35,000 to $49,999",urban
female,50,Hispanic or Latino,"Some college, no degree","$50,000 to $74,999",rural
male,28,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,60,White,Graduate or professional degree,"$100,000 to $149,999",rural
male,18,Black or African American,Less than 9th grade,"Less than $10,000",rural
female,55,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
male,42,White,"Some college, no degree","$50,000 to $74,999",rural
female,38,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
male,48,Hispanic or Latino,High school graduate,"$35,000 to $49,999",urban
female,33,Asian,"Some college, no degree","$50,000 to $74,999",rural
male,27,Two or more races,Associate's degree,"$15,000 to $24,999",urban
female,63,White,Bachelor's degree,"$100,000 to $149,999",rural
male,19,Black or African American,Less than 9th grade,"Less than $10,000",rural
female,52,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,30,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
male,40,White,High school graduate,"$35,000 to $49,999",rural
female,20,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",urban
male,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,70,White,Less than 9th grade,"Less than $10,000",rural
male,50,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,45,Black or African American,Associate's degree,"$50,000 to $74,999",urban
male,35,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",rural
female,28,White,"Some college, no degree","$25,000 to $34,999",urban
male,60,White,High school graduate,"$100,000 to $149,999",rural
female,22,Asian,Bachelor's degree,"$50,000 to $74,999",urban
male,32,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
female,26,Hispanic or Latino,High school graduate,"$15,000 to $24,999",urban
male,48,White,Bachelor's degree,"$75,000 to $99,999",urban
female,38,White,"Some college, no degree","$50,000 to $74,999",urban
male,42,Black or African American,Associate's degree,"$50,000 to $74,999",rural
female,33,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
male,27,White,"Some college, no degree","$25,000 to $34,999",urban
female,64,White,Graduate or professional degree,"$100,000 to $149,999",rural
male,58,Black or African American,Bachelor's degree,"$75,000 to $99,999",rural
male,35,White,Bachelor's degree,"$50,000 to $74,999",urban
female,42,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
male,28,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
female,50,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,20,Asian,"Some college, no degree","$15,000 to $24,999",rural
male,45,White,Bachelor's degree,"$75,000 to $99,999",urban
male,60,White,High school graduate,"$50,000 to $74,999",rural
female,38,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",urban
female,30,Black or African American,"Some college, no degree","$25,000 to $34,999",rural
