male,32,White,Bachelor's degree,"$50,000 to $74,999",urban
female,45,Black or African American,High school graduate,"$25,000 to $34,999",rural
male,27,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
female,60,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,40,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,50,White,"Some college, no degree","$50,000 to $74,999",rural
male,18,Two or more races,"Some college, no degree","$15,000 to $24,999",urban
female,55,White,Associate's degree,"$50,000 to $74,999",rural
male,38,Black or African American,High school graduate,"$35,000 to $49,999",urban
male,70,White,Less than 9th grade,"Less than $10,000",rural
female,30,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,22,Asian,Bachelor's degree,"$35,000 to $49,999",urban
male,48,White,Bachelor's degree,"$75,000 to $99,999",rural
female,65,White,High school graduate,"$35,000 to $49,999",rural
male,42,Black or African American,"Some college, no degree","$50,000 to $74,999",urban
female,28,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
female,20,White,"Some college, no degree","$15,000 to $24,999",urban
male,58,White,Graduate or professional degree,"$100,000 to $149,999",rural
male,35,Asian,Bachelor's degree,"$50,000 to $74,999",rural
female,52,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
male,35,White,High school graduate,"$35,000 to $49,999",rural
female,40,Black or African American,"Some college, no degree","$25,000 to $34,999",urban
male,28,Hispanic or Latino,Bachelor's degree,"$50,000 to $74,999",urban
female,55,White,Associate's degree,"$75,000 to $99,999",rural
male,45,Asian,Graduate or professional degree,"$100,000 to $149,999",urban
female,20,Black or African American,Less than 9th grade,"Less than $10,000",urban
male,50,White,"Some college, no degree","$50,000 to $74,999",rural
female,30,Hispanic or Latino,High school graduate,"$15,000 to $24,999",rural
male,60,White,Bachelor's degree,"$100,000 to $149,999",rural
female,50,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
male,26,Asian,"Some college, no degree","$25,000 to $34,999",urban
female,33,Hispanic or Latino,High school graduate,"$35,000 to $49,999",rural
male,32,White,Bachelor's degree,"$50,000 to $74,999",urban
female,44,Black or African American,Associate's degree,"$75,000 to $99,999",rural
male,29,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
female,38,White,High school graduate,"$25,000 to $34,999",rural
male,49,Asian,Bachelor's degree,"$100,000 to $149,999",urban
female,42,Black or African American,"Some college, no degree","$50,000 to $74,999",rural
