male,30,White,Bachelor's degree,"$50,000 to $74,999",urban
female,40,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,55,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,20,Asian,"Some college, no degree","$15,000 to $24,999",urban
male,70,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,45,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
male,35,Hispanic or Latino,High school graduate,"$35,000 to $49,999",rural
female,28,Asian,Associate's degree,"$50,000 to $74,999",urban
male,60,White,"Some college, no degree","$50,000 to $74,999",rural
female,50,Black or African American,Bachelor's degree,"$100,000 to $149,999",urban
male,29,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,42,Asian,Graduate or professional degree,"$150,000 to $199,999",urban
male,33,White,High school graduate,"$35,000 to $49,999",rural
female,39,Black or African American,"Some college, no degree","$50,000 to $74,999",urban
male,47,Hispanic or Latino,Bachelor's degree,"$75,000 to $99,999",urban
female,38,Asian,High school graduate,"$35,000 to $49,999",rural
male,53,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,44,Black or African American,"Some college, no degree","$50,000 to $74,999",urban
male,58,Hispanic or Latino,Bachelor's degree,"$75,000 to $99,999",urban
female,49,Asian,"Some college, no degree","$50,000 to $74,999",urban
male,30,White,Bachelor's degree,"$50,000 to $74,999",urban
female,40,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
male,20,Hispanic or Latino,High school graduate,"Less than $10,000",urban
female,55,Asian,Bachelor's degree,"$100,000 to $149,999",urban
male,45,White,Graduate or professional degree,"$150,000 to $199,999",urban
female,18,Two or more races,"Some college, no degree","$15,000 to $24,999",rural
male,60,Black or African American,High school graduate,"$25,000 to $34,999",rural
female,28,White,Associate's degree,"$35,000 to $49,999",urban
male,33,Hispanic or Latino,"Some college, no degree","$50,000 to $74,999",urban
female,48,Asian,Bachelor's degree,"$75,000 to $99,999",rural
male,22,White,"Some college, no degree","$10,000 to $14,999",urban
female,58,Black or African American,High school graduate,"Less than $10,000",rural
male,29,Hispanic or Latino,Associate's degree,"$75,000 to $99,999",urban
female,35,Asian,Bachelor's degree,"$100,000 to $149,999",rural
male,50,White,Graduate or professional degree,"$150,000 to $199,999",urban
female,42,Black or African American,"Some college, no degree","$25,000 to $34,999",urban
male,27,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
female,52,White,Bachelor's degree,"$50,000 to $74,999",rural
male,38,Asian,"Some college, no degree","$50,000 to $74,999",rural
female,44,Black or African American,High school graduate,"$35,000 to $49,999",urban
