female,40,White,High school graduate,"$35,000 to $49,999",rural
male,30,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
female,55,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",rural
male,45,Asian,Graduate or professional degree,"$100,000 to $149,999",urban
female,20,White,"Some college, no degree","$15,000 to $24,999",urban
male,50,White,Associate's degree,"$75,000 to $99,999",rural
female,60,Black or African American,High school graduate,"Less than $10,000",rural
male,35,Native Hawaiian and Other Pacific Islander,"Some college, no degree","$35,000 to $49,999",urban
female,28,Two or more races,Bachelor's degree,"$50,000 to $74,999",urban
male,38,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",rural
female,70,White,"Some college, no degree","$15,000 to $24,999",rural
male,33,Black or African American,High school graduate,"Less than $10,000",urban
female,27,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,48,White,"Some college, no degree","$35,000 to $49,999",rural
female,42,American Indian and Alaska Native,Associate's degree,"$50,000 to $74,999",urban
male,22,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,65,White,Graduate or professional degree,"$100,000 to $149,999",rural
male,55,Black or African American,High school graduate,"Less than $10,000",urban
female,32,Asian,"Some college, no degree","$35,000 to $49,999",urban
male,44,White,Bachelor's degree,"$75,000 to $99,999",rural
male,35,White,"Some college, no degree","$50,000 to $74,999",urban
female,45,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
male,28,Hispanic or Latino,High school graduate,"$35,000 to $49,999",rural
female,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,40,Asian,Bachelor's degree,"$100,000 to $149,999",urban
female,22,White,"Some college, no degree","$25,000 to $34,999",rural
male,60,White,High school graduate,"$35,000 to $49,999",urban
female,30,Black or African American,"Some college, no degree","$50,000 to $74,999",urban
male,50,White,Associate's degree,"$75,000 to $99,999",rural
female,38,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
male,48,Asian,Bachelor's degree,"$100,000 to $149,999",urban
female,42,White,Graduate or professional degree,"$150,000 to $199,999",urban
male,32,Black or African American,High school graduate,"$35,000 to $49,999",rural
female,20,White,"Some college, no degree","$15,000 to $24,999",rural
male,58,White,Bachelor's degree,"$75,000 to $99,999",urban
female,25,Asian,"Some college, no degree","$25,000 to $34,999",urban
male,41,White,High school graduate,"$35,000 to $49,999",rural
female,29,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",urban
male,37,Black or African American,Bachelor's degree,"$100,000 to $149,999",urban
female,47,White,Graduate or professional degree,"$150,000 to $199,999",urban
male,28,White,Bachelor's degree,"$50,000 to $74,999",urban
female,40,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,22,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",urban
female,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,32,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,45,White,"Some college, no degree","$50,000 to $74,999",rural
male,30,Black or African American,High school graduate,"$25,000 to $34,999",urban
female,38,Hispanic or Latino,Associate's degree,"$35,000 to $49,999",rural
male,48,White,"Some college, no degree","$50,000 to $74,999",urban
female,50,White,Bachelor's degree,"$100,000 to $149,999",urban
male,29,Asian,"Some college, no degree","$35,000 to $49,999",urban
female,65,White,High school graduate,"$25,000 to $34,999",rural
male,34,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",urban
female,42,White,Graduate or professional degree,"$150,000 to $199,999",urban
male,26,Black or African American,"Some college, no degree","$25,000 to $34,999",urban
female,53,White,Bachelor's degree,"$100,000 to $149,999",urban
male,33,Hispanic or Latino,High school graduate,"$15,000 to $24,999",urban
female,47,White,"Some college, no degree","$50,000 to $74,999",rural
male,31,White,Bachelor's degree,"$75,000 to $99,999",urban
female,60,Black or African American,High school graduate,"$35,000 to $49,999",rural
female,30,White,High school graduate,"$25,000 to $34,999",rural
male,40,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
female,22,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",urban
male,50,Asian,Graduate or professional degree,"$100,000 to $149,999",urban
female,28,Native Hawaiian and Other Pacific Islander,Associate's degree,"$35,000 to $49,999",rural
male,35,Two or more races,"Some college, no degree","$50,000 to $74,999",urban
female,45,White,High school graduate,"$35,000 to $49,999",rural
male,60,White,Bachelor's degree,"$75,000 to $99,999",rural
female,55,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
male,48,Black or African American,High school graduate,"$50,000 to $74,999",urban
female,38,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,33,Some Other Race,"Some college, no degree","$35,000 to $49,999",rural
female,42,White,Bachelor's degree,"$100,000 to $149,999",urban
male,27,Hispanic or Latino,Associate's degree,"$35,000 to $49,999",rural
female,32,Black or African American,"Some college, no degree","$25,000 to $34,999",urban
male,20,Asian,Less than 9th grade,"Less than $10,000",urban
female,18,White,"Some college, no degree","$15,000 to $24,999",rural
male,23,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
female,19,Black or African American,"Some college, no degree","$15,000 to $24,999",rural
male,26,Asian,"Some college, no degree","$35,000 to $49,999",urban
female,35,White,Bachelor's degree,"$50,000 to $74,999",urban
male,42,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
female,50,Hispanic or Latino,High school graduate,"$25,000 to $34,999",rural
male,28,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,60,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,22,Black or African American,"Some college, no degree","$15,000 to $24,999",rural
female,45,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
male,55,White,Bachelor's degree,"$150,000 to $199,999",urban
female,38,Asian,Associate's degree,"$50,000 to $74,999",urban
male,32,Black or African American,High school graduate,"$25,000 to $34,999",rural
female,48,Hispanic or Latino,"Some college, no degree","$50,000 to $74,999",urban
male,30,White,"Some college, no degree","$35,000 to $49,999",rural
female,40,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,57,Black or African American,High school graduate,"$15,000 to $24,999",rural
female,52,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",urban
male,29,White,"Some college, no degree","$35,000 to $49,999",rural
female,44,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,33,Black or African American,High school graduate,"$25,000 to $34,999",rural
female,49,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",urban
male,31,White,"Some college, no degree","$35,000 to $49,999",rural
male,35,White,Bachelor's degree,"$50,000 to $74,999",urban
female,40,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,28,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,60,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,45,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,22,White,"Some college, no degree","$15,000 to $24,999",rural
male,50,Black or African American,High school graduate,"$25,000 to $34,999",rural
female,55,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",urban
male,33,White,"Some college, no degree","$35,000 to $49,999",urban
female,38,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,29,Black or African American,"Some college, no degree","$15,000 to $24,999",rural
female,47,White,High school graduate,"$50,000 to $74,999",rural
male,42,Hispanic or Latino,Bachelor's degree,"$100,000 to $149,999",urban
female,30,White,"Some college, no degree","$35,000 to $49,999",urban
male,32,Black or African American,High school graduate,"$25,000 to $34,999",rural
female,48,Asian,Associate's degree,"$50,000 to $74,999",urban
male,36,White,Bachelor's degree,"$75,000 to $99,999",urban
female,31,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",rural
male,46,White,High school graduate,"$50,000 to $74,999",rural
female,27,Asian,"Some college, no degree","$35,000 to $49,999",urban
female,40,Black or African American,High school graduate,"$25,000 to $34,999",rural
male,30,Hispanic or Latino,Bachelor's degree,"$35,000 to $49,999",urban
female,55,White,"Some college, no degree","$50,000 to $74,999",urban
male,28,Asian,Associate's degree,"$50,000 to $74,999",urban
female,45,Two or more races,"Some college, no degree","$35,000 to $49,999",rural
male,38,White,Bachelor's degree,"$100,000 to $149,999",urban
female,20,Hispanic or Latino,High school graduate,"$15,000 to $24,999",rural
male,50,Black or African American,Graduate or professional degree,"$100,000 to $149,999",urban
female,65,White,Less than 9th grade,"Less than $10,000",rural
male,48,White,"Some college, no degree","$50,000 to $74,999",rural
female,32,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,60,White,High school graduate,"$35,000 to $49,999",rural
female,26,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
male,42,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
