male,32,White,High school graduate,"$35,000 to $49,999",urban
female,45,Black or African American,Bachelor's degree,"$75,000 to $99,999",rural
male,62,White,"Some college, no degree","$50,000 to $74,999",urban
male,19,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",urban
female,55,White,Graduate or professional degree,"$150,000 to $199,999",rural
female,28,Asian,Bachelor's degree,"$35,000 to $49,999",urban
male,40,White,High school graduate,"$50,000 to $74,999",urban
female,50,White,"Some college, no degree","$35,000 to $49,999",rural
male,68,White,Bachelor's degree,"$100,000 to $149,999",rural
male,36,Black or African American,"Some college, no degree","$25,000 to $34,999",urban
female,63,White,High school graduate,"$35,000 to $49,999",rural
female,22,Asian,"Some college, no degree","$15,000 to $24,999",urban
male,30,Hispanic or Latino,Associate's degree,"$35,000 to $49,999",urban
female,48,White,Bachelor's degree,"$75,000 to $99,999",rural
male,41,White,"Some college, no degree","$35,000 to $49,999",urban
female,55,White,Graduate or professional degree,"$150,000 to $199,999",rural
female,26,Hispanic or Latino,High school graduate,"$15,000 to $24,999",urban
male,44,Black or African American,Bachelor's degree,"$75,000 to $99,999",rural
male,49,White,"Some college, no degree","$35,000 to $49,999",urban
female,33,White,Associate's degree,"$50,000 to $74,999",urban
male,35,White,Bachelor's degree,"$75,000 to $99,999",urban
female,45,Black or African American,High school graduate,"$35,000 to $49,999",rural
female,28,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
male,50,Asian,Graduate or professional degree,"$100,000 to $149,999",urban
female,40,White,Associate's degree,"$50,000 to $74,999",rural
male,22,Black or African American,"Some college, no degree","$15,000 to $24,999",urban
male,60,White,High school graduate,"$50,000 to $74,999",rural
female,55,Hispanic or Latino,Less than 9th grade,"Less than $10,000",urban
male,30,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,38,White,"Some college, no degree","$50,000 to $74,999",rural
male,42,Black or African American,High school graduate,"$35,000 to $49,999",urban
female,48,Hispanic or Latino,Bachelor's degree,"$100,000 to $149,999",urban
male,32,White,"Some college, no degree","$25,000 to $34,999",urban
female,49,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,52,Hispanic or Latino,Graduate or professional degree,"$150,000 to $199,999",urban
female,44,White,Associate's degree,"$50,000 to $74,999",rural
male,29,Asian,"Some college, no degree","$35,000 to $49,999",urban
female,34,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
male,47,Hispanic or Latino,High school graduate,"$50,000 to $74,999",rural
female,39,White,"Some college, no degree","$50,000 to $74,999",urban
male,30,White,High school graduate,"$35,000 to $49,999",urban
female,40,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
female,50,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",rural
male,28,Asian,Associate's degree,"$50,000 to $74,999",urban
male,35,White,Bachelor's degree,"$100,000 to $149,999",urban
female,45,White,Graduate or professional degree,"$150,000 to $199,999",urban
male,55,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
female,60,White,High school graduate,"$15,000 to $24,999",rural
male,22,Hispanic or Latino,"Some college, no degree","$10,000 to $14,999",urban
female,32,White,Bachelor's degree,"$75,000 to $99,999",urban
male,42,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
female,52,White,Associate's degree,"$50,000 to $74,999",rural
male,38,Asian,Bachelor's degree,"$100,000 to $149,999",urban
female,48,Hispanic or Latino,High school graduate,"$25,000 to $34,999",rural
male,58,White,"Some college, no degree","$35,000 to $49,999",rural
female,23,White,"Some college, no degree","$25,000 to $34,999",urban
male,33,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
female,43,White,Graduate or professional degree,"$150,000 to $199,999",urban
male,53,Hispanic or Latino,"Some college, no degree","$50,000 to $74,999",rural
female,63,White,High school graduate,"$15,000 to $24,999",rural
female,30,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
male,45,White,High school graduate,"$35,000 to $49,999",rural
female,22,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",urban
male,38,Asian,Associate's degree,"$75,000 to $99,999",urban
female,55,White,Graduate or professional degree,"$100,000 to $149,999",rural
male,29,Black or African American,"Some college, no degree","$25,000 to $34,999",urban
female,40,Hispanic or Latino,High school graduate,"$35,000 to $49,999",rural
male,50,White,Bachelor's degree,"$100,000 to $149,999",urban
female,60,White,"Some college, no degree","$50,000 to $74,999",rural
male,35,American Indian and Alaska Native,"Some college, no degree","$25,000 to $34,999",rural
female,42,Asian,Graduate or professional degree,"$150,000 to $199,999",urban
male,28,Hispanic or Latino,High school graduate,"$15,000 to $24,999",urban
female,48,Black or African American,Associate's degree,"$75,000 to $99,999",rural
male,20,White,"Some college, no degree","$15,000 to $24,999",urban
female,32,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
male,55,White,High school graduate,"$35,000 to $49,999",rural
female,67,Hispanic or Latino,Graduate or professional degree,"$200,000 or more",urban
male,25,White,"Some college, no degree","$25,000 to $34,999",rural
female,40,White,Associate's degree,"$75,000 to $99,999",urban
male,30,Black or African American,"Some college, no degree","$50,000 to $74,999",rural
female,30,White,Bachelor's degree,"$50,000 to $74,999",urban
male,40,Black or African American,High school graduate,"$35,000 to $49,999",rural
female,22,Hispanic or Latino,"Some college, no degree","Less than $10,000",urban
male,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
