male,30,White,High school graduate,"$35,000 to $49,999",urban
female,40,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
male,50,Hispanic or Latino,"Some college, no degree","$75,000 to $99,999",urban
female,28,Asian,Associate's degree,"$50,000 to $74,999",urban
male,22,Two or more races,"Some college, no degree","$25,000 to $34,999",rural
female,60,White,Bachelor's degree,"$100,000 to $149,999",rural
male,45,Black or African American,High school graduate,"$50,000 to $74,999",urban
female,35,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
male,55,White,Graduate or professional degree,"$150,000 to $199,999",rural
female,32,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,29,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
female,38,Hispanic or Latino,High school graduate,"$25,000 to $34,999",rural
male,48,White,Bachelor's degree,"$100,000 to $149,999",rural
female,27,Asian,"Some college, no degree","$50,000 to $74,999",urban
male,33,Two or more races,High school graduate,"$35,000 to $49,999",rural
female,42,White,"Some college, no degree","$75,000 to $99,999",urban
male,20,Black or African American,Less than 9th grade,"$15,000 to $24,999",rural
female,56,Hispanic or Latino,Bachelor's degree,"$100,000 to $149,999",rural
male,26,White,"Some college, no degree","$35,000 to $49,999",urban
female,49,Black or African American,High school graduate,"$50,000 to $74,999",rural
male,35,White,Bachelor's degree,"$50,000 to $74,999",urban
female,40,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,22,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",urban
female,50,Asian,Associate's degree,"$75,000 to $99,999",urban
male,30,Two or more races,Graduate or professional degree,"$100,000 to $149,999",rural
female,28,Native Hawaiian and Other Pacific Islander,Some Other Race,Less than 9th grade,"$10,000 to $14,999",rural
male,45,American Indian and Alaska Native,"9th to 12th grade, no diploma","$25,000 to $34,999",urban
female,60,White,Bachelor's degree,"$100,000 to $149,999",rural
male,33,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
female,55,Black or African American,High school graduate,"$25,000 to $34,999",rural
male,27,White,"Some college, no degree","$50,000 to $74,999",urban
female,38,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,32,Black or African American,High school graduate,"$35,000 to $49,999",urban
female,48,White,"Some college, no degree","$75,000 to $99,999",rural
male,29,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",urban
female,44,Asian,Bachelor's degree,"$100,000 to $149,999",rural
male,31,Two or more races,"Some college, no degree","$35,000 to $49,999",urban
female,42,Native Hawaiian and Other Pacific Islander,Less than 9th grade,"$15,000 to $24,999",urban
male,26,American Indian and Alaska Native,High school graduate,"$25,000 to $34,999",rural
female,47,White,Bachelor's degree,"$100,000 to $149,999",rural
female,40,White,Bachelor's degree,"$75,000 to $99,999",urban
male,30,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
female,55,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
male,20,Asian,"Some college, no degree","$15,000 to $24,999",urban
female,45,White,Associate's degree,"$50,000 to $74,999",rural
male,70,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,38,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
male,50,Hispanic or Latino,High school graduate,"$35,000 to $49,999",rural
female,28,Asian,"Some college, no degree","$25,000 to $34,999",urban
male,65,White,Graduate or professional degree,"$150,000 to $199,999",urban
female,22,Black or African American,High school graduate,"$15,000 to $24,999",rural
male,32,Hispanic or Latino,Bachelor's degree,"$50,000 to $74,999",urban
female,60,White,"Some college, no degree","$35,000 to $49,999",urban
male,48,Black or African American,Associate's degree,"$75,000 to $99,999",rural
female,42,Asian,"Some college, no degree","$50,000 to $74,999",urban
male,26,White,Bachelor's degree,"$35,000 to $49,999",urban
female,29,Black or African American,High school graduate,"$25,000 to $34,999",rural
male,57,Hispanic or Latino,Graduate or professional degree,"$100,000 to $149,999",urban
female,33,Asian,"Some college, no degree","$50,000 to $74,999",rural
male,55,White,Associate's degree,"$75,000 to $99,999",urban
male,42,White,"Some college, no degree","$35,000 to $49,999",urban
female,30,Hispanic or Latino,Bachelor's degree,"$50,000 to $74,999",urban
male,55,Black or African American,High school graduate,"$25,000 to $34,999",rural
female,20,Asian,"Some college, no degree","Less than $10,000",urban
female,40,White,Associate's degree,"$75,000 to $99,999",urban
male,28,Hispanic or Latino,High school graduate,"$15,000 to $24,999",rural
female,35,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
male,48,White,Bachelor's degree,"$100,000 to $149,999",urban
female,60,White,Graduate or professional degree,"$150,000 to $199,999",urban
male,22,Black or African American,"Some college, no degree","Less than $10,000",rural
female,45,White,Bachelor's degree,"$75,000 to $99,999",urban
male,32,Hispanic or Latino,"Some college, no degree","$50,000 to $74,999",urban
female,50,White,High school graduate,"$35,000 to $49,999",rural
male,38,Asian,"Some college, no degree","$50,000 to $74,999",urban
female,27,Black or African American,"Some college, no degree","$25,000 to $34,999",rural
male,52,White,Bachelor's degree,"$100,000 to $149,999",urban
female,33,Hispanic or Latino,High school graduate,"$15,000 to $24,999",urban
male,47,White,"Some college, no degree","$75,000 to $99,999",urban
female,37,Asian,Associate's degree,"$50,000 to $74,999",urban
male,55,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,35,White,Bachelor's degree,"$50,000 to $74,999",urban
female,45,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,28,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,50,White,Associate's degree,"$75,000 to $99,999",urban
male,40,Asian,Graduate or professional degree,"$100,000 to $149,999",urban
female,60,White,Bachelor's degree,"$150,000 to $199,999",urban
male,22,Black or African American,"Some college, no degree","$15,000 to $24,999",rural
female,33,Hispanic or Latino,High school graduate,"$25,000 to $34,999",rural
