male,30,White,Bachelor's degree,"$50,000 to $74,999",urban
female,45,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,20,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",urban
female,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,35,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,40,Black or African American,"Some college, no degree","$25,000 to $34,999",rural
male,50,Hispanic or Latino,High school graduate,"$50,000 to $74,999",rural
female,28,White,Associate's degree,"$35,000 to $49,999",urban
male,22,Asian,"Some college, no degree","$25,000 to $34,999",urban
female,18,Native Hawaiian and Other Pacific Islander,High school graduate,"$15,000 to $24,999",rural
male,60,White,"Some college, no degree","$75,000 to $99,999",rural
female,48,Hispanic or Latino,Bachelor's degree,"$50,000 to $74,999",urban
male,38,Black or African American,High school graduate,"$35,000 to $49,999",rural
female,33,White,Bachelor's degree,"$50,000 to $74,999",urban
male,27,Asian,"Some college, no degree","$35,000 to $49,999",urban
female,42,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",rural
male,47,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,31,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
male,57,Hispanic or Latino,High school graduate,"$50,000 to $74,999",rural
female,23,Asian,"Some college, no degree","$25,000 to $34,999",urban
male,38,White,Bachelor's degree,"$50,000 to $74,999",urban
female,45,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,29,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,30,Asian,Bachelor's degree,"$50,000 to $74,999",urban
female,42,White,"Some college, no degree","$35,000 to $49,999",rural
male,50,Black or African American,High school graduate,"Less than $10,000",rural
female,62,White,"Some college, no degree","$25,000 to $34,999",rural
male,28,Hispanic or Latino,Associate's degree,"$35,000 to $49,999",urban
female,34,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,48,White,High school graduate,"$50,000 to $74,999",rural
female,26,White,"Some college, no degree","$15,000 to $24,999",urban
male,39,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
female,58,White,High school graduate,"$35,000 to $49,999",rural
male,32,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,44,Asian,Associate's degree,"$50,000 to $74,999",urban
male,36,White,"Some college, no degree","$35,000 to $49,999",rural
female,52,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
male,41,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,47,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",rural
female,30,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
female,40,White,High school graduate,"$35,000 to $49,999",rural
male,55,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
male,22,Asian,Associate's degree,"$15,000 to $24,999",urban
female,68,White,Graduate or professional degree,"$100,000 to $149,999",rural
male,50,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
female,35,White,"Some college, no degree","$50,000 to $74,999",rural
male,45,Hispanic or Latino,High school graduate,"$35,000 to $49,999",urban
female,28,Asian,Bachelor's degree,"$50,000 to $74,999",urban
female,20,White,"Some college, no degree","$25,000 to $34,999",rural
male,60,White,Graduate or professional degree,"$150,000 to $199,999",urban
female,48,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
male,32,Hispanic or Latino,High school graduate,"$35,000 to $49,999",urban
female,42,White,Bachelor's degree,"$75,000 to $99,999",rural
male,38,White,"Some college, no degree","$50,000 to $74,999",urban
male,19,Asian,"Some college, no degree","$10,000 to $14,999",urban
female,52,Black or African American,High school graduate,"$25,000 to $34,999",rural
male,27,White,Bachelor's degree,"$35,000 to $49,999",urban
female,46,Hispanic or Latino,Graduate or professional degree,"$100,000 to $149,999",rural
male,31,White,"Some college, no degree","$50,000 to $74,999",urban
male,30,White,High school graduate,"$35,000 to $49,999",urban
female,40,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
male,20,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",rural
female,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,45,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,35,Two or more races,"Some college, no degree","$25,000 to $34,999",rural
male,50,Native Hawaiian and Other Pacific Islander,Associate's degree,"$50,000 to $74,999",urban
female,28,White,"Some college, no degree","$35,000 to $49,999",urban
