male,35,White,"Some college, no degree","$35,000 to $49,999",urban
female,22,Hispanic or Latino,High school graduate,"$15,000 to $24,999",rural
male,45,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
female,28,Asian,Associate's degree,"$50,000 to $74,999",urban
male,40,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,30,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",rural
male,55,White,High school graduate,"$50,000 to $74,999",rural
female,50,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
male,32,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,40,White,"Some college, no degree","$50,000 to $74,999",rural
male,60,White,Graduate or professional degree,"$150,000 to $199,999",urban
female,26,Hispanic or Latino,High school graduate,"$25,000 to $34,999",rural
male,35,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
female,45,White,"Some college, no degree","$50,000 to $74,999",urban
male,48,Hispanic or Latino,Associate's degree,"$75,000 to $99,999",urban
female,55,White,High school graduate,"$35,000 to $49,999",rural
male,33,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
female,39,White,Bachelor's degree,"$75,000 to $99,999",rural
male,29,Asian,"Some college, no degree","$50,000 to $74,999",urban
female,49,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,30,Black or African American,Bachelor's degree,"$50,000 to $74,999",rural
male,40,White,High school graduate,"$35,000 to $49,999",urban
female,21,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",urban
male,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,28,Asian,Bachelor's degree,"$75,000 to $99,999",rural
male,50,White,"Some college, no degree","$50,000 to $74,999",urban
female,35,White,Associate's degree,"$50,000 to $74,999",rural
male,45,Hispanic or Latino,High school graduate,"$35,000 to $49,999",urban
female,60,White,Less than 9th grade,"Less than $10,000",rural
male,32,Black or African American,"Some college, no degree","$25,000 to $34,999",urban
female,48,White,"Some college, no degree","$50,000 to $74,999",rural
male,29,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,38,Hispanic or Latino,High school graduate,"$25,000 to $34,999",rural
male,42,White,Bachelor's degree,"$100,000 to $149,999",urban
female,22,Black or African American,"Some college, no degree","$15,000 to $24,999",urban
male,33,White,"Some college, no degree","$35,000 to $49,999",rural
female,65,White,High school graduate,"$35,000 to $49,999",rural
male,26,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",urban
female,55,White,"Some college, no degree","$50,000 to $74,999",rural
male,41,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
female,30,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
male,40,Hispanic or Latino,High school graduate,"$35,000 to $49,999",rural
female,50,White,"Some college, no degree","$75,000 to $99,999",urban
