female,30,White,High school graduate,"$25,000 to $34,999",rural
male,40,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
female,22,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",urban
male,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,28,Asian,Associate's degree,"$35,000 to $49,999",rural
male,47,White,"Some college, no degree","$50,000 to $74,999",urban
female,35,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,26,Hispanic or Latino,Bachelor's degree,"$50,000 to $74,999",urban
female,60,White,"Some college, no degree","$35,000 to $49,999",rural
male,32,Asian,Graduate or professional degree,"$100,000 to $149,999",urban
female,44,White,Bachelor's degree,"$75,000 to $99,999",urban
male,19,Black or African American,"Some college, no degree","$15,000 to $24,999",rural
female,38,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
male,48,White,Graduate or professional degree,"$150,000 to $199,999",urban
female,55,Asian,"Some college, no degree","$35,000 to $49,999",rural
male,29,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
female,43,Hispanic or Latino,High school graduate,"$35,000 to $49,999",rural
male,33,White,"Some college, no degree","$50,000 to $74,999",urban
female,58,Black or African American,Graduate or professional degree,"$150,000 to $199,999",rural
male,45,Asian,Bachelor's degree,"$100,000 to $149,999",urban
male,35,White,Bachelor's degree,"$75,000 to $99,999",urban
female,42,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
male,55,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
female,28,Asian,Associate's degree,"$50,000 to $74,999",urban
male,45,White,Bachelor's degree,"$100,000 to $149,999",urban
female,60,White,Graduate or professional degree,"$150,000 to $199,999",urban
male,20,Black or African American,"Some college, no degree","$15,000 to $24,999",urban
female,38,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",rural
male,50,White,High school graduate,"$50,000 to $74,999",rural
female,32,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,40,White,"Some college, no degree","$50,000 to $74,999",rural
female,48,Black or African American,Associate's degree,"$25,000 to $34,999",urban
male,30,Hispanic or Latino,High school graduate,"$35,000 to $49,999",urban
female,22,White,"Some college, no degree","$25,000 to $34,999",rural
male,52,White,Bachelor's degree,"$100,000 to $149,999",urban
female,29,Black or African American,"Some college, no degree","$25,000 to $34,999",rural
male,27,Hispanic or Latino,High school graduate,"$15,000 to $24,999",urban
female,39,White,Bachelor's degree,"$75,000 to $99,999",urban
male,47,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
female,33,White,High school graduate,"$50,000 to $74,999",rural
male,30,White,High school graduate,"$35,000 to $49,999",urban
female,45,Black or African American,Bachelor's degree,"$50,000 to $74,999",rural
male,28,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,50,White,Associate's degree,"$75,000 to $99,999",urban
male,35,Asian,Bachelor's degree,"$100,000 to $149,999",urban
female,60,White,Graduate or professional degree,"$150,000 to $199,999",rural
male,22,Black or African American,"Some college, no degree","$15,000 to $24,999",urban
female,40,Hispanic or Latino,High school graduate,"$35,000 to $49,999",rural
male,55,White,Bachelor's degree,"$100,000 to $149,999",urban
female,48,Asian,"Some college, no degree","$50,000 to $74,999",urban
male,33,Hispanic or Latino,Associate's degree,"$75,000 to $99,999",rural
female,29,White,Bachelor's degree,"$50,000 to $74,999",urban
male,42,Black or African American,High school graduate,"$35,000 to $49,999",urban
female,37,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",rural
male,20,White,Less than 9th grade,"Less than $10,000",rural
female,38,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
male,52,White,Bachelor's degree,"$100,000 to $149,999",urban
female,23,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",rural
male,47,Asian,Associate's degree,"$75,000 to $99,999",urban
female,27,White,Bachelor's degree,"$50,000 to $74,999",urban
female,32,White,Bachelor's degree,"$50,000 to $74,999",urban
male,45,Black or African American,High school graduate,"$35,000 to $49,999",rural
female,28,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
male,60,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,22,Asian,"Some college, no degree","$15,000 to $24,999",urban
male,38,White,Bachelor's degree,"$75,000 to $99,999",rural
female,50,Black or African American,High school graduate,"$35,000 to $49,999",urban
male,40,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",urban
female,33,White,"Some college, no degree","$35,000 to $49,999",rural
male,55,White,"Some college, no degree","$50,000 to $74,999",urban
female,48,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,30,White,High school graduate,"$25,000 to $34,999",rural
female,27,Black or African American,"Some college, no degree","$15,000 to $24,999",urban
male,42,Hispanic or Latino,Bachelor's degree,"$75,000 to $99,999",urban
female,39,White,"Some college, no degree","$35,000 to $49,999",rural
male,29,Asian,Associate's degree,"$50,000 to $74,999",urban
female,52,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,34,Black or African American,High school graduate,"$35,000 to $49,999",urban
female,31,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
male,59,White,Graduate or professional degree,"$100,000 to $149,999",rural
female,30,Black or African American,High school graduate,"$35,000 to $49,999",urban
male,40,White,Bachelor's degree,"$75,000 to $99,999",urban
female,55,Hispanic or Latino,"Some college, no degree","$50,000 to $74,999",rural
male,20,Asian,"Some college, no degree","$25,000 to $34,999",urban
female,45,White,Associate's degree,"$100,000 to $149,999",urban
male,35,Black or African American,High school graduate,"$35,000 to $49,999",rural
female,60,White,Graduate or professional degree,"$150,000 to $199,999",urban
male,50,Hispanic or Latino,Bachelor's degree,"$100,000 to $149,999",rural
female,28,Asian,Bachelor's degree,"$75,000 to $99,999",urban
