male,32,White,"Some college, no degree","$35,000 to $49,999",urban
female,45,Black or African American,Bachelor's degree,"$50,000 to $74,999",rural
male,28,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
female,60,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,50,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,22,Two or more races,"Some college, no degree","$15,000 to $24,999",rural
male,35,Native Hawaiian and Other Pacific Islander,Associate's degree,"$50,000 to $74,999",urban
female,40,White,"Some college, no degree","$35,000 to $49,999",rural
male,55,Black or African American,High school graduate,"$50,000 to $74,999",rural
female,30,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
male,48,White,Bachelor's degree,"$75,000 to $99,999",rural
female,38,Asian,Graduate or professional degree,"$100,000 to $149,999",urban
male,27,Some Other Race,"Some college, no degree","$15,000 to $24,999",urban
female,42,White,Associate's degree,"$50,000 to $74,999",rural
male,65,American Indian and Alaska Native,High school graduate,"$35,000 to $49,999",rural
female,20,Black or African American,"Some college, no degree","$10,000 to $14,999",urban
male,47,Hispanic or Latino,Bachelor's degree,"$75,000 to $99,999",urban
female,52,White,Graduate or professional degree,"$100,000 to $149,999",rural
male,33,Asian,"Some college, no degree","$50,000 to $74,999",urban
female,58,White,High school graduate,"$35,000 to $49,999",rural
female,35,White,Bachelor's degree,"$50,000 to $74,999",urban
male,45,Black or African American,High school graduate,"$35,000 to $49,999",rural
female,28,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
male,50,Asian,Associate's degree,"$75,000 to $99,999",urban
female,60,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,21,Black or African American,"Some college, no degree","$15,000 to $24,999",rural
female,40,Hispanic or Latino,High school graduate,"$35,000 to $49,999",urban
male,55,White,Bachelor's degree,"$150,000 to $199,999",urban
female,32,Asian,"Some college, no degree","$50,000 to $74,999",urban
male,70,White,Graduate or professional degree,"$200,000 or more",rural
female,48,Black or African American,Associate's degree,"$75,000 to $99,999",urban
male,33,Hispanic or Latino,Bachelor's degree,"$100,000 to $149,999",urban
female,24,White,"Some college, no degree","$25,000 to $34,999",urban
male,40,Asian,High school graduate,"$35,000 to $49,999",rural
female,55,White,Graduate or professional degree,"$150,000 to $199,999",urban
male,29,Black or African American,"Some college, no degree","$50,000 to $74,999",urban
female,47,Hispanic or Latino,Associate's degree,"$75,000 to $99,999",urban
