male,35,White,Bachelor's degree,"$50,000 to $74,999",urban
female,42,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
male,55,Hispanic or Latino,High school graduate,"$25,000 to $34,999",rural
female,28,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,40,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,48,White,Associate's degree,"$50,000 to $74,999",urban
male,60,Some Other Race,Bachelor's degree,"$150,000 to $199,999",urban
female,22,Black or African American,"Some college, no degree","$15,000 to $24,999",rural
male,30,White,High school graduate,"$25,000 to $34,999",rural
female,33,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
male,45,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,50,White,Less than 9th grade,"$10,000 to $14,999",rural
male,38,White,"Some college, no degree","$35,000 to $49,999",urban
female,27,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",urban
male,32,Black or African American,"Some college, no degree","$25,000 to $34,999",rural
female,44,White,Bachelor's degree,"$100,000 to $149,999",urban
male,26,White,High school graduate,"$15,000 to $24,999",rural
female,39,Asian,"Some college, no degree","$35,000 to $49,999",urban
male,47,White,Bachelor's degree,"$75,000 to $99,999",urban
female,43,Black or African American,High school graduate,"$25,000 to $34,999",rural
male,30,White,Bachelor's degree,"$50,000 to $74,999",urban
female,40,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
male,50,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
female,28,Asian,Bachelor's degree,"$75,000 to $99,999",urban
male,45,White,Graduate or professional degree,"$100,000 to $149,999",rural
female,35,Black or African American,"Some college, no degree","$15,000 to $24,999",urban
male,60,White,Bachelor's degree,"$150,000 to $199,999",rural
female,55,Hispanic or Latino,High school graduate,"$35,000 to $49,999",urban
male,22,Asian,"Some college, no degree","$25,000 to $34,999",rural
female,29,Black or African American,Bachelor's degree,"$50,000 to $74,999",urban
male,40,White,"Some college, no degree","$75,000 to $99,999",urban
female,48,Hispanic or Latino,High school graduate,"$15,000 to $24,999",rural
male,33,Black or African American,Associate's degree,"$50,000 to $74,999",urban
female,52,White,Bachelor's degree,"$100,000 to $149,999",rural
male,27,Asian,"Some college, no degree","$35,000 to $49,999",urban
female,42,Hispanic or Latino,High school graduate,"$25,000 to $34,999",rural
male,38,White,Bachelor's degree,"$150,000 to $199,999",urban
female,31,Black or African American,"Some college, no degree","$50,000 to $74,999",urban
male,44,Hispanic or Latino,High school graduate,"$75,000 to $99,999",rural
female,36,Asian,Bachelor's degree,"$15,000 to $24,999",urban
male,30,White,Bachelor's degree,"$50,000 to $74,999",urban
female,40,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,22,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,50,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,18,Two or more races,"Some college, no degree","$15,000 to $24,999",rural
male,28,Native Hawaiian and Other Pacific Islander,Associate's degree,"$35,000 to $49,999",urban
female,60,White,High school graduate,"$50,000 to $74,999",rural
male,45,Black or African American,"Some college, no degree","$50,000 to $74,999",urban
female,35,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
male,32,Asian,Bachelor's degree,"$100,000 to $149,999",urban
female,48,White,Bachelor's degree,"$75,000 to $99,999",urban
male,20,American Indian and Alaska Native,High school graduate,"$25,000 to $34,999",rural
female,52,White,"Some college, no degree","$35,000 to $49,999",rural
male,42,Hispanic or Latino,"Some college, no degree","$50,000 to $74,999",urban
female,58,Black or African American,Associate's degree,"$50,000 to $74,999",rural
male,38,White,Bachelor's degree,"$75,000 to $99,999",urban
female,25,Asian,"Some college, no degree","$35,000 to $49,999",urban
male,47,Hispanic or Latino,Graduate or professional degree,"$100,000 to $149,999",urban
female,33,White,"Some college, no degree","$50,000 to $74,999",urban
male,35,White,Bachelor's degree,"$75,000 to $99,999",urban
female,40,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
male,28,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
female,55,White,Graduate or professional degree,"$100,000 to $149,999",urban
male,45,Asian,"Some college, no degree","$50,000 to $74,999",rural
female,30,White,Associate's degree,"$50,000 to $74,999",urban
male,20,American Indian and Alaska Native,High school graduate,"$15,000 to $24,999",rural
female,50,Hispanic or Latino,Bachelor's degree,"$75,000 to $99,999",urban
male,48,White,"Some college, no degree","$35,000 to $49,999",urban
female,33,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
male,65,White,High school graduate,"$50,000 to $74,999",rural
female,42,Asian,Bachelor's degree,"$100,000 to $149,999",urban
male,38,White,Bachelor's degree,"$100,000 to $149,999",rural
female,27,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
male,60,White,Graduate or professional degree,"$150,000 to $199,999",urban
female,32,Black or African American,Associate's degree,"$35,000 to $49,999",rural
male,44,White,"Some college, no degree","$50,000 to $74,999",urban
