male,35,White,Bachelor's degree,"$50,000 to $74,999",urban
female,40,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,20,Hispanic or Latino,"Some college, no degree","$25,000 to $34,999",urban
female,60,White,Graduate or professional degree,"$100,000 to $149,999",rural
male,45,Asian,Bachelor's degree,"$75,000 to $99,999",urban
female,30,Native Hawaiian and Other Pacific Islander,Associate's degree,"$50,000 to $74,999",rural
male,55,White,High school graduate,"$50,000 to $74,999",urban
female,50,Two or more races,"Some college, no degree","$35,000 to $49,999",rural
male,25,Hispanic or Latino,"Some college, no degree","$15,000 to $24,999",urban
female,70,Black or African American,Less than 9th grade,"Less than $10,000",rural
male,65,White,"Some college, no degree","$50,000 to $74,999",urban
female,22,Asian,Bachelor's degree,"$50,000 to $74,999",rural
male,48,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
female,55,White,Bachelor's degree,"$75,000 to $99,999",rural
male,31,Black or African American,High school graduate,"$25,000 to $34,999",urban
female,28,White,"Some college, no degree","$35,000 to $49,999",rural
male,42,Asian,Graduate or professional degree,"$100,000 to $149,999",urban
female,38,Hispanic or Latino,Associate's degree,"$50,000 to $74,999",rural
male,50,White,"Some college, no degree","$50,000 to $74,999",urban
female,45,Black or African American,High school graduate,"$35,000 to $49,999",rural
female,42,White,Bachelor's degree,"$50,000 to $74,999",urban
male,35,Hispanic or Latino,High school graduate,"$25,000 to $34,999",rural
female,29,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
male,50,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,18,Asian,High school graduate,"$15,000 to $24,999",rural
male,65,White,"Some college, no degree","$35,000 to $49,999",rural
female,38,White,Associate's degree,"$50,000 to $74,999",urban
male,30,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
female,45,White,Bachelor's degree,"$75,000 to $99,999",urban
male,53,Black or African American,Bachelor's degree,"$100,000 to $149,999",urban
female,20,Asian,"Some college, no degree","$25,000 to $34,999",rural
male,48,White,High school graduate,"$50,000 to $74,999",urban
female,39,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",urban
male,55,White,Bachelor's degree,"$100,000 to $149,999",rural
female,27,White,"Some college, no degree","$35,000 to $49,999",urban
male,26,Black or African American,High school graduate,"$25,000 to $34,999",rural
female,40,White,Graduate or professional degree,"$100,000 to $149,999",rural
male,47,White,"Some college, no degree","$50,000 to $74,999",urban
female,34,Hispanic or Latino,Bachelor's degree,"$75,000 to $99,999",urban
male,32,Asian,"Some college, no degree","$35,000 to $49,999",urban
male,30,White,High school graduate,"$35,000 to $49,999",urban
female,40,Black or African American,Bachelor's degree,"$75,000 to $99,999",urban
male,20,Asian,"Some college, no degree","$15,000 to $24,999",rural
female,55,Hispanic or Latino,Less than 9th grade,"Less than $10,000",rural
male,28,Two or more races,Associate's degree,"$50,000 to $74,999",urban
female,42,American Indian and Alaska Native,"Some college, no degree","$25,000 to $34,999",rural
male,48,White,Graduate or professional degree,"$100,000 to $149,999",urban
female,35,Black or African American,"Some college, no degree","$35,000 to $49,999",urban
male,29,Asian,Bachelor's degree,"$50,000 to $74,999",urban
female,27,Hispanic or Latino,High school graduate,"$25,000 to $34,999",urban
male,33,White,"Some college, no degree","$35,000 to $49,999",rural
female,50,Black or African American,Bachelor's degree,"$100,000 to $149,999",urban
male,45,Asian,Associate's degree,"$50,000 to $74,999",rural
female,60,Hispanic or Latino,"Some college, no degree","$35,000 to $49,999",rural
male,38,White,High school graduate,"$35,000 to $49,999",rural
female,32,Black or African American,"Some college, no degree","$25,000 to $34,999",urban
male,59,Asian,Bachelor's degree,"$100,000 to $149,999",urban
female,43,Hispanic or Latino,"Some college, no degree","$50,000 to $74,999",urban
male,37,White,Associate's degree,"$50,000 to $74,999",rural
female,44,Black or African American,"Some college, no degree","$35,000 to $49,999",rural
male,30,White,Bachelor's degree,"$50,000 to $74,999",urban
female,40,Black or African American,High school graduate,"$35,000 to $49,999",rural
male,50,Hispanic or Latino,"Some college, no degree","$75,000 to $99,999",urban
female,28,Asian,Bachelor's degree,"$100,000 to $149,999",urban
male,60,White,Graduate or professional degree,"$150,000 to $199,999",rural
