Female,26,Bachelor's degree,Urban
Male,34,Graduate degree or above,Urban
Female,52,High school (including technical school),Rural
Male,40,Bachelor's degree,Urban
Female,31,Junior college,Urban
Male,28,High school (including technical school),Rural
Female,45,Middle school,Rural
Male,50,Graduate degree or above,Urban
Female,55,Primary school,Rural
Male,22,Bachelor's degree,Urban
Female,37,High school (including technical school),Urban
Male,29,Junior college,Urban
Female,60,Below primary school,Rural
Male,47,Middle school,Rural
Female,39,Graduate degree or above,Urban
Male,32,Bachelor's degree,Urban
Female,44,Junior college,Rural
Male,27,High school (including technical school),Urban
Female,33,Bachelor's degree,Urban
Male,54,Primary school,Rural
Male,34,Bachelor's degree,Urban
Female,28,Graduate degree or above,Urban
Male,42,High school (including technical school),Rural
Female,50,Middle school,Rural
Male,23,Junior college,Urban
Female,44,Primary school,Rural
Male,31,Bachelor's degree,Urban
Female,36,High school (including technical school),Urban
Male,29,Bachelor's degree,Urban
Female,39,Middle school,Rural
Male,51,Below primary school,Rural
Female,33,Graduate degree or above,Urban
Male,46,High school (including technical school),Urban
Female,27,Junior college,Urban
Male,58,Middle school,Rural
Female,40,Primary school,Rural
Male,38,Bachelor's degree,Urban
Female,48,High school (including technical school),Rural
Male,45,Graduate degree or above,Urban
Female,30,Bachelor's degree,Urban
Male,34,Bachelor's degree,Urban
Female,28,Graduate degree or above,Urban
Male,42,Junior college,Rural
Female,25,Bachelor's degree,Urban
Male,50,High school (including technical school),Rural
Female,38,Junior college,Urban
Male,47,Middle school,Rural
Female,31,Bachelor's degree,Urban
Male,29,Graduate degree or above,Urban
Female,44,Primary school,Rural
Male,60,High school (including technical school),Urban
Female,52,Middle school,Rural
Male,22,Bachelor's degree,Urban
Female,19,High school (including technical school),Rural
Male,36,Graduate degree or above,Urban
Female,27,Junior college,Urban
Male,39,Primary school,Rural
Female,45,High school (including technical school),Urban
Male,33,Bachelor's degree,Rural
Female,48,Below primary school,Rural
Female,28,Bachelor's degree,Urban
Male,35,Graduate degree or above,Urban
Female,19,High school (including technical school),Rural
Male,45,Middle school,Urban
Female,60,Primary school,Rural
Male,37,Junior college,Urban
Female,23,Bachelor's degree,Urban
Male,50,High school (including technical school),Rural
Female,31,Graduate degree or above,Urban
Male,29,Bachelor's degree,Urban
Female,54,Middle school,Rural
Male,42,Graduate degree or above,Urban
Female,65,Below primary school,Rural
Male,39,Junior college,Urban
Female,27,Bachelor's degree,Urban
Male,18,High school (including technical school),Rural
Female,33,Graduate degree or above,Urban
